customer_id,first_name,last_name,email,phone,registration_date,age,city,state,segment,is_active
CUST_000263,Sarah,Brown,customer263@email.com,+14418828570,2024-11-18,24,Chicago,PA,Gold,True
CUST_000264,Jane,Jones,customer264@email.com,+15785590330,2025-03-13,72,San Diego,NY,Gold,False
CUST_000265,Jane,Williams,customer265@email.com,+12345122542,2025-05-10,37,Los Angeles,NY,Gold,True
CUST_000266,Chris,Miller,customer266@email.com,+13561629386,2024-11-19,42,San Antonio,NY,Platinum,True
CUST_000267,Mike,Williams,customer267@email.com,+17397963801,2025-06-30,29,Philadelphia,GA,Bronze,False
CUST_000268,John,Davis,customer268@email.com,+11586412136,2025-02-25,79,San Diego,OH,Platinum,True
CUST_000269,Lisa,Davis,customer269@email.com,+11718348264,2024-11-24,19,Houston,IL,Bronze,True
CUST_000270,David,Williams,customer270@email.com,+18648220906,2024-11-24,65,San Diego,TX,Bronze,True
CUST_000271,Emma,Smith,customer271@email.com,+12826025489,2024-10-10,66,Houston,IL,Bronze,True
CUST_000272,Emma,Johnson,customer272@email.com,+15269015757,2025-05-11,31,Philadelphia,OH,Silver,True
CUST_000273,Sarah,Brown,customer273@email.com,+14459340599,2024-11-22,40,Phoenix,NY,Gold,False
CUST_000274,David,Jones,customer274@email.com,+17754847890,2024-12-20,75,Los Angeles,NY,Platinum,False
CUST_000275,David,Williams,customer275@email.com,+11569902893,2025-06-27,63,Philadelphia,FL,Platinum,True
CUST_000276,David,Miller,customer276@email.com,+16906320181,2025-08-02,58,Los Angeles,OH,Gold,True
CUST_000277,Emma,Davis,customer277@email.com,+19376277483,2025-03-26,55,New York,TX,Platinum,True
CUST_000278,Emma,Johnson,customer278@email.com,+12708176663,2025-02-02,70,Houston,GA,Gold,True
CUST_000279,David,Garcia,customer279@email.com,+18956094389,2025-03-18,75,New York,CA,Bronze,True
CUST_000280,Lisa,Smith,customer280@email.com,+14683585586,2025-01-27,47,New York,OH,Silver,False
CUST_000281,Mike,Jones,customer281@email.com,+12176904638,2024-10-09,41,Phoenix,TX,Gold,True
CUST_000282,Mike,Smith,customer282@email.com,+16300607425,2024-10-09,23,Los Angeles,CA,Silver,True
CUST_000283,Mike,Brown,customer283@email.com,+12911547690,2025-09-05,62,Philadelphia,TX,Platinum,True
CUST_000284,Lisa,Johnson,customer284@email.com,+16278286600,2025-07-26,64,Los Angeles,TX,Gold,True
CUST_000285,David,Williams,customer285@email.com,+14755937285,2024-10-16,61,Chicago,TX,Bronze,True
CUST_000286,Mike,Davis,customer286@email.com,+14213790202,2025-02-11,57,San Diego,FL,Bronze,False
CUST_000287,Mike,Johnson,customer287@email.com,+16944371787,2025-02-02,38,Chicago,FL,Gold,True
CUST_000288,Sarah,Jones,customer288@email.com,+13965572185,2024-10-07,74,Phoenix,FL,Silver,True
CUST_000289,David,Smith,customer289@email.com,+16322929387,2025-02-24,25,Houston,GA,Bronze,True
CUST_000290,John,Garcia,customer290@email.com,+19306142066,2025-07-04,42,San Antonio,PA,Silver,True
CUST_000291,Jane,Smith,customer291@email.com,+13522707023,2025-09-02,34,Houston,CA,Bronze,False
CUST_000292,Chris,Jones,customer292@email.com,+17079234115,2024-09-15,43,Los Angeles,NY,Gold,True
CUST_000293,Jane,Brown,customer293@email.com,+16698349136,2024-11-13,58,Los Angeles,IL,Platinum,True
CUST_000294,Sarah,Smith,customer294@email.com,+12050032570,2025-01-30,25,San Diego,CA,Gold,True
CUST_000295,Mike,Johnson,customer295@email.com,+19644330231,2025-07-01,62,New York,NY,Platinum,False
CUST_000296,David,Williams,customer296@email.com,+12597167064,2025-04-25,64,Los Angeles,CA,Gold,False
CUST_000297,David,Johnson,customer297@email.com,+13695232998,2024-12-29,47,Philadelphia,CA,Platinum,False
CUST_000298,Mike,Garcia,customer298@email.com,+15970608512,2025-07-19,75,Los Angeles,FL,Bronze,True
CUST_000299,John,Brown,customer299@email.com,+15492456455,2025-03-07,42,Chicago,NY,Bronze,True
CUST_000300,Chris,Brown,customer300@email.com,+12382129132,2025-02-08,76,Philadelphia,IL,Bronze,True
CUST_000301,Jane,Smith,customer301@email.com,+11770278136,2024-12-19,80,New York,OH,Bronze,False
CUST_000302,David,Jones,customer302@email.com,+12405746777,2024-11-30,47,New York,PA,Silver,True
CUST_000303,David,Brown,customer303@email.com,+17287517250,2024-11-11,80,San Diego,FL,Silver,True
CUST_000304,Chris,Smith,customer304@email.com,+14767539382,2025-03-22,18,San Antonio,IL,Bronze,True
CUST_000305,Sarah,Miller,customer305@email.com,+15281907480,2024-09-10,35,Los Angeles,CA,Silver,False
CUST_000306,Chris,Garcia,customer306@email.com,+14212203479,2024-11-16,24,Chicago,OH,Bronze,True
CUST_000307,John,Miller,customer307@email.com,+11561387824,2025-04-13,34,Philadelphia,OH,Gold,True
CUST_000308,David,Brown,customer308@email.com,+11870644102,2024-11-14,24,Chicago,TX,Silver,True
CUST_000309,Emma,Miller,customer309@email.com,+14308571144,2025-01-21,37,San Diego,IL,Bronze,True
CUST_000310,David,Smith,customer310@email.com,+18973921474,2025-06-26,23,Houston,PA,Platinum,True
CUST_000311,David,Jones,customer311@email.com,+11746756255,2025-02-14,72,San Diego,FL,Bronze,True
CUST_000312,Mike,Johnson,customer312@email.com,+11051354601,2025-05-19,26,Houston,OH,Gold,True
CUST_000313,Jane,Jones,customer313@email.com,+11322067505,2025-08-07,30,San Diego,NY,Bronze,False
CUST_000314,Emma,Johnson,customer314@email.com,+12979958124,2025-06-15,77,San Antonio,OH,Platinum,True
CUST_000315,Chris,Williams,customer315@email.com,+12520174713,2025-06-06,35,Phoenix,GA,Silver,True
CUST_000316,Sarah,Jones,customer316@email.com,+17437690455,2024-12-02,48,New York,TX,Gold,True
CUST_000317,Chris,Brown,customer317@email.com,+18358870981,2025-01-07,52,San Diego,PA,Gold,True
CUST_000318,Mike,Smith,customer318@email.com,+11940684569,2025-04-19,21,San Diego,PA,Silver,False
CUST_000319,Jane,Brown,customer319@email.com,+13821211202,2025-04-26,52,New York,FL,Platinum,True
CUST_000320,Mike,Williams,customer320@email.com,+13540741595,2024-09-14,62,Philadelphia,NY,Silver,False
CUST_000321,Lisa,Jones,customer321@email.com,+16048977867,2025-08-21,23,New York,FL,Silver,True
CUST_000322,Lisa,Smith,customer322@email.com,+13637688758,2025-07-05,39,Chicago,PA,Bronze,True
CUST_000323,Mike,Johnson,customer323@email.com,+18991514523,2025-08-03,41,San Antonio,TX,Gold,True
CUST_000324,Mike,Williams,customer324@email.com,+12362721798,2024-09-12,79,Philadelphia,FL,Silver,True
CUST_000325,David,Williams,customer325@email.com,+17755273988,2024-11-23,20,Chicago,PA,Silver,True
CUST_000326,Jane,Davis,customer326@email.com,+15899025962,2025-08-01,33,Philadelphia,PA,Silver,True
CUST_000327,Jane,Garcia,customer327@email.com,+12918260963,2025-04-27,31,Houston,TX,Gold,True
CUST_000328,Jane,Smith,customer328@email.com,+15501759051,2025-01-28,64,San Antonio,NY,Platinum,True
CUST_000329,Chris,Garcia,customer329@email.com,+17640122370,2025-07-20,71,San Diego,FL,Silver,True
CUST_000330,John,Jones,customer330@email.com,+15381201661,2025-04-29,78,Los Angeles,TX,Gold,True
CUST_000331,Chris,Williams,customer331@email.com,+14143852021,2024-12-03,78,Los Angeles,PA,Platinum,True
CUST_000332,Chris,Williams,customer332@email.com,+12864876473,2025-08-13,24,Philadelphia,FL,Silver,True
CUST_000333,David,Jones,customer333@email.com,+12277326067,2025-07-22,21,San Antonio,GA,Silver,True
CUST_000334,John,Miller,customer334@email.com,+15671328227,2024-10-06,58,San Diego,FL,Bronze,True
CUST_000335,Mike,Jones,customer335@email.com,+15196430851,2025-01-10,72,Los Angeles,IL,Platinum,True
CUST_000336,David,Johnson,customer336@email.com,+12664416298,2025-03-04,74,San Antonio,PA,Silver,True
CUST_000337,David,Davis,customer337@email.com,+17292376027,2025-05-17,71,Phoenix,CA,Silver,True
CUST_000338,Jane,Johnson,customer338@email.com,+18164611781,2024-12-06,44,Houston,CA,Platinum,False
CUST_000339,Chris,Davis,customer339@email.com,+16307042062,2025-04-09,23,San Antonio,CA,Silver,True
CUST_000340,Lisa,Williams,customer340@email.com,+11827752234,2025-08-19,45,Los Angeles,OH,Silver,False
CUST_000341,Mike,Jones,customer341@email.com,+14467514661,2025-07-27,42,San Antonio,PA,Gold,True
CUST_000342,John,Miller,customer342@email.com,+15778232041,2025-06-25,27,Los Angeles,TX,Bronze,True
CUST_000343,Emma,Miller,customer343@email.com,+16429425484,2024-10-09,49,San Diego,CA,Silver,True
CUST_000344,Mike,Miller,customer344@email.com,+15461537013,2025-03-24,62,Houston,CA,Platinum,False
CUST_000345,Emma,Smith,customer345@email.com,+18703676933,2025-04-03,35,San Diego,TX,Silver,True
CUST_000346,Lisa,Garcia,customer346@email.com,+13772636814,2025-06-05,46,Houston,OH,Platinum,True
CUST_000347,Emma,Smith,customer347@email.com,+11682781467,2025-04-03,63,San Antonio,NY,Bronze,True
CUST_000348,Sarah,Smith,customer348@email.com,+12071552532,2025-01-19,21,Philadelphia,FL,Gold,True
CUST_000349,Lisa,Miller,customer349@email.com,+11131267917,2025-03-03,49,San Diego,NY,Platinum,True
CUST_000350,Emma,Garcia,customer350@email.com,+19136780852,2024-09-22,23,Phoenix,CA,Platinum,True
CUST_000351,Sarah,Brown,customer351@email.com,+13780475472,2024-09-28,31,Phoenix,OH,Bronze,False
CUST_000352,John,Davis,customer352@email.com,+14914929023,2024-10-13,29,New York,FL,Gold,True
CUST_000353,David,Jones,customer353@email.com,+16792661894,2025-05-03,31,San Diego,IL,Platinum,True
CUST_000354,John,Garcia,customer354@email.com,+16509055260,2024-09-24,24,San Diego,TX,Gold,False
CUST_000355,Emma,Jones,customer355@email.com,+12283298067,2025-06-25,51,Houston,CA,Platinum,True
CUST_000356,Mike,Smith,customer356@email.com,+18109891300,2025-04-11,34,San Antonio,OH,Platinum,True
CUST_000357,Sarah,Garcia,customer357@email.com,+18666074487,2024-10-01,40,Phoenix,NY,Silver,True
CUST_000358,Lisa,Williams,customer358@email.com,+18477189726,2024-11-27,66,Chicago,PA,Bronze,True
CUST_000359,Sarah,Jones,customer359@email.com,+19103931356,2025-03-03,34,Phoenix,GA,Bronze,True
CUST_000360,Jane,Davis,customer360@email.com,+14820055862,2024-12-27,25,San Antonio,IL,Platinum,True
CUST_000361,Mike,Williams,customer361@email.com,+15262101582,2025-03-18,44,San Diego,NY,Gold,False
CUST_000362,Mike,Johnson,customer362@email.com,+17389111087,2024-10-21,29,Philadelphia,CA,Bronze,True
CUST_000363,Sarah,Williams,customer363@email.com,+15975440949,2025-07-26,26,San Antonio,OH,Platinum,True
CUST_000364,Lisa,Miller,customer364@email.com,+11020053819,2024-12-10,30,Philadelphia,CA,Gold,True
CUST_000365,Sarah,Smith,customer365@email.com,+13906611156,2024-10-24,64,Houston,FL,Gold,True
CUST_000366,Jane,Miller,customer366@email.com,+12314754322,2025-08-07,70,New York,IL,Gold,True
CUST_000367,Emma,Miller,customer367@email.com,+15275521470,2025-03-18,75,San Diego,PA,Silver,True
CUST_000368,Chris,Smith,customer368@email.com,+11981049082,2025-07-04,31,New York,NY,Bronze,True
CUST_000369,John,Miller,customer369@email.com,+19798613995,2025-08-16,60,Los Angeles,CA,Bronze,True
CUST_000370,Chris,Davis,customer370@email.com,+12633177480,2024-12-03,34,San Diego,NY,Silver,True
CUST_000371,John,Jones,customer371@email.com,+17529678452,2024-10-26,56,Chicago,OH,Bronze,True
CUST_000372,Jane,Jones,customer372@email.com,+15751366455,2025-05-31,56,Houston,IL,Silver,True
CUST_000373,Chris,Jones,customer373@email.com,+11688799369,2024-12-03,49,Houston,GA,Gold,True
CUST_000374,John,Johnson,customer374@email.com,+14895020135,2024-11-20,60,San Diego,NY,Bronze,True
CUST_000375,Jane,Johnson,customer375@email.com,+19180965181,2024-10-15,32,San Diego,IL,Gold,True
CUST_000376,Jane,Williams,customer376@email.com,+14754404646,2025-04-14,41,Philadelphia,OH,Bronze,True
CUST_000377,John,Smith,customer377@email.com,+14659306670,2024-10-05,59,Chicago,PA,Gold,False
CUST_000378,David,Johnson,customer378@email.com,+12471982906,2025-07-13,43,San Antonio,GA,Gold,False
CUST_000379,Lisa,Miller,customer379@email.com,+14422700486,2025-07-14,26,New York,NY,Bronze,True
CUST_000380,Lisa,Davis,customer380@email.com,+15856127658,2025-01-03,25,San Antonio,GA,Bronze,True
CUST_000381,Emma,Smith,customer381@email.com,+13426709025,2024-10-02,73,Philadelphia,TX,Platinum,True
CUST_000382,Sarah,Davis,customer382@email.com,+12653032484,2024-11-28,75,New York,CA,Silver,True
CUST_000383,Lisa,Davis,customer383@email.com,+14734111722,2025-08-02,66,San Diego,PA,Silver,True
CUST_000384,David,Smith,customer384@email.com,+13177244907,2024-12-02,59,San Antonio,OH,Silver,True
CUST_000385,Lisa,Davis,customer385@email.com,+17435820151,2025-04-01,25,San Diego,CA,Bronze,True
CUST_000386,John,Smith,customer386@email.com,+14547251133,2024-11-04,79,Phoenix,FL,Platinum,False
CUST_000387,Emma,Smith,customer387@email.com,+14507221724,2025-01-20,39,San Diego,PA,Platinum,True
CUST_000388,Sarah,Smith,customer388@email.com,+16761084958,2024-10-20,79,Phoenix,PA,Bronze,True
CUST_000389,Mike,Davis,customer389@email.com,+18394040015,2025-07-17,34,Houston,FL,Bronze,False
CUST_000390,Chris,Brown,customer390@email.com,+14356175095,2025-03-20,24,San Antonio,CA,Bronze,True
CUST_000391,Lisa,Davis,customer391@email.com,+13142452709,2024-12-12,65,New York,OH,Platinum,False
CUST_000392,Mike,Williams,customer392@email.com,+11551395583,2025-02-23,60,Philadelphia,OH,Platinum,False
CUST_000393,Sarah,Jones,customer393@email.com,+16558433027,2025-07-03,26,San Antonio,IL,Gold,True
CUST_000394,Sarah,Brown,customer394@email.com,+18363225516,2024-09-23,40,Chicago,NY,Gold,True
CUST_000395,Emma,Davis,customer395@email.com,+18344925075,2024-09-29,65,Phoenix,OH,Bronze,True
CUST_000396,John,Miller,customer396@email.com,+11624173500,2024-10-01,21,Houston,IL,Silver,False
CUST_000397,David,Williams,customer397@email.com,+14605117440,2024-09-21,68,Phoenix,FL,Bronze,True
CUST_000398,Lisa,Johnson,customer398@email.com,+12670255496,2024-12-22,68,Phoenix,CA,Platinum,True
CUST_000399,Emma,Smith,customer399@email.com,+19645619869,2025-05-04,30,San Diego,FL,Gold,True
CUST_000400,Sarah,Brown,customer400@email.com,+16558450990,2025-06-11,80,Los Angeles,NY,Silver,True
CUST_000401,Jane,Miller,customer401@email.com,+15469489987,2025-04-20,53,Phoenix,NY,Silver,True
CUST_000402,David,Smith,customer402@email.com,+16714723660,2024-09-11,77,Chicago,CA,Silver,False
CUST_000403,John,Jones,customer403@email.com,+12537965898,2024-09-12,38,Houston,NY,Bronze,True
CUST_000404,Mike,Miller,customer404@email.com,+12732663107,2025-03-15,32,Houston,PA,Gold,True
CUST_000405,Sarah,Davis,customer405@email.com,+11037811610,2024-10-02,40,San Diego,FL,Silver,False
CUST_000406,Emma,Miller,customer406@email.com,+15058691146,2025-02-24,34,Phoenix,CA,Gold,True
CUST_000407,Lisa,Davis,customer407@email.com,+15483308751,2024-10-11,30,Philadelphia,TX,Bronze,True
CUST_000408,John,Johnson,customer408@email.com,+18238760130,2025-07-18,31,San Antonio,TX,Silver,True
CUST_000409,Emma,Smith,customer409@email.com,+11375899416,2025-08-13,29,Phoenix,TX,Silver,False
CUST_000410,Chris,Miller,customer410@email.com,+17032058320,2025-04-01,19,San Antonio,TX,Bronze,True
CUST_000411,Jane,Smith,customer411@email.com,+15606736607,2024-12-26,24,Phoenix,IL,Bronze,True
CUST_000412,Lisa,Miller,customer412@email.com,+13837784389,2025-01-10,28,Houston,NY,Platinum,True
CUST_000413,David,Williams,customer413@email.com,+18077851013,2025-09-04,53,Chicago,TX,Bronze,True
CUST_000414,Chris,Johnson,customer414@email.com,+12308638549,2025-03-17,31,San Antonio,NY,Silver,True
CUST_000415,David,Brown,customer415@email.com,+11492300084,2024-10-01,69,New York,GA,Bronze,True
CUST_000416,Jane,Jones,customer416@email.com,+11421776124,2024-11-16,49,Philadelphia,PA,Silver,True
CUST_000417,Sarah,Johnson,customer417@email.com,+16126037320,2025-01-04,46,Philadelphia,IL,Silver,True
CUST_000418,Emma,Garcia,customer418@email.com,+19412376000,2025-06-15,18,Philadelphia,FL,Silver,True
CUST_000419,Chris,Jones,customer419@email.com,+18903212516,2025-07-03,61,Philadelphia,GA,Platinum,True
CUST_000420,David,Davis,customer420@email.com,+13369412470,2025-06-12,59,Los Angeles,IL,Silver,False
CUST_000421,Sarah,Jones,customer421@email.com,+13691307645,2025-08-02,75,New York,CA,Platinum,True
CUST_000422,Sarah,Smith,customer422@email.com,+17664045502,2024-12-05,75,San Diego,NY,Gold,True
CUST_000423,David,Williams,customer423@email.com,+13192202822,2025-02-18,41,New York,FL,Silver,True
CUST_000424,Mike,Davis,customer424@email.com,+11683855081,2024-11-24,78,Chicago,GA,Gold,True
CUST_000425,Lisa,Brown,customer425@email.com,+15564953924,2025-03-04,32,New York,FL,Gold,True
CUST_000426,Lisa,Smith,customer426@email.com,+18080359881,2025-07-19,63,Phoenix,IL,Silver,True
CUST_000427,Chris,Garcia,customer427@email.com,+19924243978,2025-05-04,42,Houston,OH,Gold,False
CUST_000428,Emma,Davis,customer428@email.com,+18699405145,2024-11-04,18,Chicago,GA,Silver,True
CUST_000429,David,Brown,customer429@email.com,+11645277642,2025-06-21,41,Los Angeles,FL,Platinum,False
CUST_000430,Jane,Davis,customer430@email.com,+18195055602,2025-01-07,31,Chicago,OH,Bronze,True
CUST_000431,Mike,Williams,customer431@email.com,+13201784149,2024-11-20,27,New York,NY,Gold,False
CUST_000432,Chris,Smith,customer432@email.com,+18822438146,2025-07-28,31,San Diego,GA,Platinum,True
CUST_000433,Chris,Williams,customer433@email.com,+12136107759,2024-09-23,39,San Diego,TX,Silver,True
CUST_000434,Mike,Johnson,customer434@email.com,+11071135963,2024-12-16,73,San Antonio,NY,Bronze,True
CUST_000435,John,Johnson,customer435@email.com,+15695215151,2024-10-07,26,New York,OH,Platinum,True
CUST_000436,John,Miller,customer436@email.com,+18740820392,2025-02-26,40,Los Angeles,OH,Silver,True
CUST_000437,Sarah,Johnson,customer437@email.com,+17050091525,2025-06-05,18,New York,TX,Bronze,True
CUST_000438,Sarah,Garcia,customer438@email.com,+17050943542,2025-07-17,27,San Antonio,IL,Gold,False
CUST_000439,Chris,Garcia,customer439@email.com,+17922974797,2024-09-26,43,Houston,OH,Platinum,True
CUST_000440,Lisa,Jones,customer440@email.com,+19540577974,2024-11-18,40,San Antonio,NY,Bronze,True
CUST_000441,Lisa,Williams,customer441@email.com,+11430693397,2024-12-23,43,Philadelphia,CA,Silver,True
CUST_000442,John,Johnson,customer442@email.com,+14535855298,2025-01-11,77,San Antonio,TX,Bronze,True
CUST_000443,Emma,Johnson,customer443@email.com,+13615759047,2025-02-25,77,San Antonio,IL,Bronze,False
CUST_000444,Mike,Davis,customer444@email.com,+12885370603,2025-05-29,72,Phoenix,FL,Bronze,True
CUST_000445,Sarah,Williams,customer445@email.com,+13894912687,2025-03-09,33,New York,NY,Bronze,False
CUST_000446,Chris,Garcia,customer446@email.com,+18171143901,2025-02-14,55,Houston,CA,Bronze,False
CUST_000447,David,Garcia,customer447@email.com,+18797577040,2025-05-17,56,Houston,GA,Platinum,True
CUST_000448,David,Williams,customer448@email.com,+19900829971,2025-04-12,39,Los Angeles,IL,Gold,True
CUST_000449,Chris,Davis,customer449@email.com,+14306983924,2025-03-20,79,San Diego,GA,Bronze,True
CUST_000450,David,Johnson,customer450@email.com,+14011528431,2025-04-01,44,Philadelphia,CA,Gold,True
CUST_000451,Jane,Miller,customer451@email.com,+18821456242,2025-08-02,53,Chicago,GA,Gold,True
CUST_000452,David,Williams,customer452@email.com,+14908108692,2024-12-28,65,Houston,FL,Silver,False
CUST_000453,Sarah,Brown,customer453@email.com,+17951820749,2025-06-22,67,Los Angeles,TX,Bronze,True
CUST_000454,Lisa,Smith,customer454@email.com,+17366396017,2024-10-27,38,San Diego,IL,Platinum,True
CUST_000455,David,Miller,customer455@email.com,+13476758136,2025-08-13,51,San Antonio,GA,Bronze,True
CUST_000456,Chris,Williams,customer456@email.com,+17520641417,2025-04-01,62,New York,CA,Silver,True
CUST_000457,Jane,Garcia,customer457@email.com,+18996550604,2025-06-06,53,Phoenix,FL,Gold,True
CUST_000458,Emma,Garcia,customer458@email.com,+16084870519,2025-02-04,31,San Antonio,PA,Gold,False
CUST_000459,David,Davis,customer459@email.com,+12635881694,2025-06-27,69,Chicago,GA,Bronze,True
CUST_000460,Lisa,Williams,customer460@email.com,+18389750357,2025-01-03,37,Phoenix,CA,Platinum,True
CUST_000461,Mike,Smith,customer461@email.com,+16387133174,2024-10-22,24,San Diego,PA,Gold,True
CUST_000462,David,Garcia,customer462@email.com,+15380159400,2025-07-09,40,Houston,NY,Gold,True
CUST_000463,Lisa,Davis,customer463@email.com,+14820942294,2025-02-26,57,Phoenix,GA,Silver,False
CUST_000464,Emma,Miller,customer464@email.com,+17750131975,2025-08-04,23,Chicago,PA,Silver,True
CUST_000465,David,Jones,customer465@email.com,+16993434996,2025-01-25,67,Philadelphia,GA,Platinum,True
CUST_000466,John,Williams,customer466@email.com,+14125758723,2024-10-06,34,Los Angeles,FL,Silver,True
CUST_000467,Jane,Johnson,customer467@email.com,+11231178500,2025-02-18,51,Los Angeles,TX,Gold,True
CUST_000468,Jane,Miller,customer468@email.com,+12328736852,2025-05-06,65,Phoenix,GA,Silver,True
CUST_000469,Mike,Smith,customer469@email.com,+19740924080,2025-03-11,73,Philadelphia,GA,Platinum,False
CUST_000470,David,Davis,customer470@email.com,+13316222488,2024-11-11,56,San Diego,OH,Gold,False
CUST_000471,Lisa,Brown,customer471@email.com,+14456193555,2025-01-26,37,Philadelphia,OH,Gold,True
CUST_000472,John,Smith,customer472@email.com,+15880373288,2025-04-16,48,New York,GA,Platinum,True
CUST_000473,Chris,Jones,customer473@email.com,+13564111605,2025-09-06,53,Philadelphia,FL,Platinum,False
CUST_000474,Chris,Miller,customer474@email.com,+12073295668,2024-10-14,42,San Antonio,FL,Gold,True
CUST_000475,Sarah,Jones,customer475@email.com,+18768773991,2025-02-10,30,Los Angeles,NY,Silver,True
CUST_000476,Lisa,Davis,customer476@email.com,+17969674420,2025-06-05,38,New York,NY,Bronze,False
CUST_000477,John,Williams,customer477@email.com,+15176136758,2025-04-18,35,Chicago,GA,Bronze,True
CUST_000478,Mike,Smith,customer478@email.com,+13119908041,2025-03-18,44,Phoenix,GA,Gold,True
CUST_000479,John,Garcia,customer479@email.com,+11627442454,2025-04-26,67,San Antonio,TX,Platinum,True
CUST_000480,David,Miller,customer480@email.com,+14557315473,2025-07-09,80,Houston,OH,Platinum,True
CUST_000481,John,Brown,customer481@email.com,+14311402472,2024-12-17,60,Houston,GA,Platinum,True
CUST_000482,David,Garcia,customer482@email.com,+14127754456,2024-12-02,51,Los Angeles,IL,Platinum,True
CUST_000483,Sarah,Garcia,customer483@email.com,+14811867564,2024-10-03,31,Los Angeles,FL,Platinum,True
CUST_000484,Mike,Jones,customer484@email.com,+13511253899,2025-02-19,68,Houston,CA,Bronze,True
CUST_000485,Lisa,Williams,customer485@email.com,+11384313264,2025-06-21,49,Los Angeles,PA,Bronze,True
CUST_000486,Mike,Johnson,customer486@email.com,+15835392115,2025-05-13,38,Philadelphia,GA,Silver,True
CUST_000487,Chris,Garcia,customer487@email.com,+14111270714,2025-05-04,75,New York,GA,Platinum,True
CUST_000488,Lisa,Brown,customer488@email.com,+13433965438,2024-12-05,40,Philadelphia,GA,Gold,False
CUST_000489,Mike,Johnson,customer489@email.com,+13281217890,2025-01-22,36,Phoenix,PA,Platinum,True
CUST_000490,Chris,Williams,customer490@email.com,+14792165664,2024-10-27,72,Philadelphia,FL,Gold,True
CUST_000491,Chris,Brown,customer491@email.com,+13368536195,2024-10-31,36,Philadelphia,OH,Gold,True
CUST_000492,Jane,Smith,customer492@email.com,+11557376230,2025-08-24,30,Los Angeles,GA,Silver,True
CUST_000493,Chris,Davis,customer493@email.com,+12099247629,2025-03-06,32,Los Angeles,CA,Silver,True
CUST_000494,Jane,Davis,customer494@email.com,+15555672620,2024-11-28,65,San Antonio,PA,Bronze,False
CUST_000495,David,Smith,customer495@email.com,+14153795953,2025-04-07,22,Houston,TX,Bronze,True
CUST_000496,Chris,Brown,customer496@email.com,+13821263164,2024-11-22,58,Chicago,OH,Bronze,True
CUST_000497,Emma,Davis,customer497@email.com,+11447116404,2025-06-09,53,San Antonio,PA,Silver,True
CUST_000498,Lisa,Garcia,customer498@email.com,+19171110739,2024-12-02,38,Philadelphia,OH,Platinum,False
CUST_000499,Emma,Brown,customer499@email.com,+16213781637,2024-12-02,77,Phoenix,PA,Platinum,True
CUST_000500,Chris,Smith,customer500@email.com,+14119491798,2025-04-17,56,New York,NY,Gold,True
CUST_000501,Sarah,Brown,customer501@email.com,+18970258559,2025-08-29,67,Phoenix,NY,Bronze,True
CUST_000502,Emma,Williams,customer502@email.com,+15889425970,2025-03-06,74,Houston,FL,Gold,False
CUST_000503,Jane,Miller,customer503@email.com,+19921512797,2025-03-27,68,San Diego,NY,Platinum,False
CUST_000504,Jane,Jones,customer504@email.com,+19750444358,2024-11-18,42,Los Angeles,CA,Gold,True
CUST_000505,Chris,Miller,customer505@email.com,+14308800114,2024-10-10,72,New York,OH,Bronze,True
CUST_000506,John,Garcia,customer506@email.com,+15937408591,2024-12-26,62,Houston,NY,Bronze,True
CUST_000507,Chris,Davis,customer507@email.com,+11386903346,2025-01-31,36,San Antonio,NY,Silver,True
CUST_000508,Lisa,Smith,customer508@email.com,+17649263948,2025-04-28,23,San Antonio,OH,Silver,True
CUST_000509,Lisa,Brown,customer509@email.com,+17390314766,2024-10-11,54,Houston,FL,Silver,True
CUST_000510,Chris,Garcia,customer510@email.com,+13473979489,2025-07-14,60,San Antonio,OH,Gold,True
CUST_000511,Emma,Garcia,customer511@email.com,+12309186996,2025-03-14,57,San Diego,NY,Platinum,True
CUST_000512,Sarah,Brown,customer512@email.com,+18238562767,2025-06-22,66,Los Angeles,TX,Bronze,True
CUST_000513,Mike,Jones,customer513@email.com,+15353951329,2024-09-19,69,Los Angeles,IL,Platinum,True
CUST_000514,Emma,Brown,customer514@email.com,+11909997553,2024-12-04,51,Phoenix,GA,Silver,True
CUST_000515,John,Miller,customer515@email.com,+15481721096,2025-06-14,21,Phoenix,FL,Gold,True
CUST_000516,John,Johnson,customer516@email.com,+18130076816,2025-07-16,19,Phoenix,OH,Silver,False
CUST_000517,Jane,Garcia,customer517@email.com,+11378045890,2025-05-31,50,San Diego,CA,Bronze,True
CUST_000518,David,Garcia,customer518@email.com,+17399212842,2025-06-21,19,Philadelphia,PA,Gold,True
CUST_000519,Sarah,Jones,customer519@email.com,+14487053308,2024-10-24,34,San Antonio,CA,Gold,True
CUST_000520,Emma,Miller,customer520@email.com,+13821500440,2025-07-27,64,San Antonio,FL,Platinum,True
CUST_000521,Mike,Miller,customer521@email.com,+19463392724,2024-11-04,39,San Diego,NY,Silver,True
CUST_000522,Sarah,Williams,customer522@email.com,+15875872347,2025-06-27,59,Chicago,PA,Bronze,True
CUST_000523,Jane,Williams,customer523@email.com,+14778016973,2025-08-25,66,Philadelphia,OH,Platinum,True
CUST_000524,David,Williams,customer524@email.com,+14346242886,2025-07-17,26,Chicago,CA,Gold,True
CUST_000525,Sarah,Brown,customer525@email.com,+15406999328,2025-07-31,62,San Diego,NY,Platinum,True
CUST_000526,Emma,Williams,customer526@email.com,+18954835349,2025-01-01,48,Chicago,NY,Silver,True
